departamento,codigodanedepartamento,municipio,codigodanemunicipio,anio,mes,tipodesminado,areadespejada,map,muse,aei,totalartefactosdestruidos,organizacion,estudiosnotecnicos,estudiostecnicos,operacionesdespeje
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2015,4,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2018,7,Comunidades,4500,0,0,0,0,BRDEH,3,1,0
CALDAS,17,SAMANA,17662,2014,8,Comunidades,3783,2,0,0,2,BRDEH,0,0,1
META,50,LEJANIAS,50400,2018,8,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,GRANADA,5313,2016,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,ORITO,86320,2018,7,Comunidades,0,0,0,0,0,BRDEH,3,0,0
VALLE DEL CAUCA,76,FLORIDA,76275,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,GRANADA,5313,2015,8,Comunidades,8335,0,0,0,0,BRDEH,0,1,1
ATLANTICO,8,SABANAGRANDE,8634,2018,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0
TOLIMA,73,RIOBLANCO,73616,2017,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
VALLE DEL CAUCA,76,GUACARI,76318,2018,1,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CAUCA,19,PURACE,19585,2019,6,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,2,0,0
CALDAS,17,SAMANA,17662,2012,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,3,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2019,5,Comunidades,0,0,0,0,0,DDG,4,0,0
ANTIOQUIA,5,ABEJORRAL,5002,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
PUTUMAYO,86,PUERTO ASIS,86568,2018,5,Comunidades,0,5,0,0,5,CAMPANA COLOMBIANA CONTRA MINAS,3,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,10,Comunidades,0,0,0,0,0,BRDEH,9,0,0
CAQUETA,18,FLORENCIA,18001,2017,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,7,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
CAQUETA,18,MONTANITA,18410,2018,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ALEJANDRIA,5021,2018,7,Comunidades,4341,0,0,0,0,BRDEH,1,1,0
CALDAS,17,SALAMINA,17653,2019,2,Comunidades,0,0,0,0,0,BRDEH,3,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2012,12,Comunidades,3243,17,0,0,17,BRDEH,0,1,3
SANTANDER,68,MATANZA,68444,2018,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2017,7,Comunidades,0,0,2,16,18,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
ANTIOQUIA,5,ITUANGO,5361,2018,9,Comunidades,25111,0,0,0,0,BRDEH,0,1,2
ANTIOQUIA,5,SAN LUIS,5660,2017,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2017,4,Comunidades,0,2,0,4,6,BRDEH,2,0,0
META,50,VISTAHERMOSA,50711,2018,12,Comunidades,6069,6,0,0,6,HANDICAP INTERNATIONAL,0,0,1
PUTUMAYO,86,VILLAGARZON,86885,2017,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2019,1,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
TOLIMA,73,RIOBLANCO,73616,2017,7,Comunidades,0,0,0,0,0,BRDEH,3,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2012,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,SAN JACINTO,13654,2018,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
BOLIVAR,13,SAN JACINTO,13654,2015,12,Comunidades,0,0,0,0,0,ARMADA NACIONAL,4,0,0
TOLIMA,73,VILLARRICA,73873,2018,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAQUETA,18,PUERTO RICO,18592,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,CORDOBA,13212,2016,12,Comunidades,675,0,0,0,0,ARMADA NACIONAL,2,0,1
TOLIMA,73,CHAPARRAL,73168,2019,4,Comunidades,5524,0,0,0,0,THE HALO TRUST,0,0,1
HUILA,41,COLOMBIA,41206,2018,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
PUTUMAYO,86,PUERTO GUZMAN,86571,2019,5,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
ANTIOQUIA,5,GRANADA,5313,2014,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2014,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,PLANADAS,73555,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
QUINDIO,63,CALARCA,63130,2005,11,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,GRANADA,5313,2017,4,Comunidades,15230,3,0,0,3,BRDEH,5,0,1
PUTUMAYO,86,PUERTO LEGUIZAMO,86573,2019,3,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
META,50,MESETAS,50330,2016,4,Comunidades,11550,16,0,0,16,BRDEH,0,0,3
CALDAS,17,SAMANA,17662,2013,7,Comunidades,13495,5,0,0,5,BRDEH,1,3,1
TOLIMA,73,RIOBLANCO,73616,2018,9,Comunidades,0,0,0,1,1,THE HALO TRUST,10,0,0
SANTANDER,68,SABANA DE TORRES,68655,2015,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,10,Comunidades,0,0,0,0,0,BRDEH,6,0,0
SANTANDER,68,EL CARMEN,68235,2013,4,Comunidades,2663,0,0,0,0,BRDEH,1,4,0
SUCRE,70,OVEJAS,70508,2018,7,Comunidades,0,0,0,0,0,ARMADA NACIONAL,2,0,0
ANTIOQUIA,5,COCORNA,5197,2015,5,Comunidades,0,1,0,0,1,BRDEH,1,0,0
CUNDINAMARCA,25,FOMEQUE,25279,2018,2,Comunidades,0,0,0,0,0,BRDEH,6,0,0
SANTANDER,68,GALAN,68296,2019,3,Comunidades,0,0,0,0,0,BRDEH,9,0,0
VALLE DEL CAUCA,76,DAGUA,76233,2007,10,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
CAUCA,19,CORINTO,19212,2017,7,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
CALDAS,17,SAMANA,17662,2014,5,Comunidades,0,0,0,0,0,BRDEH,9,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,6,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
ANTIOQUIA,5,GRANADA,5313,2011,9,Comunidades,7055,7,0,0,7,BRDEH,0,4,1
SANTANDER,68,SABANA DE TORRES,68655,2015,10,Comunidades,10024,0,0,0,0,BRDEH,3,2,0
ANTIOQUIA,5,ABEJORRAL,5002,2016,2,Comunidades,0,0,0,0,0,THE HALO TRUST,6,0,0
ANTIOQUIA,5,GRANADA,5313,2012,12,Comunidades,4955,0,1,0,1,BRDEH,0,1,1
SANTANDER,68,SABANA DE TORRES,68655,2016,5,Comunidades,2666,0,0,0,0,BRDEH,2,0,1
ANTIOQUIA,5,SAN CARLOS,5649,2016,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PLANADAS,73555,2017,4,Comunidades,0,20,34,2,56,BRDEH,1,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2019,4,Comunidades,28906,2,0,0,2,BRDEH,1,0,2
META,50,VISTAHERMOSA,50711,2010,8,Comunidades,9195,1,1,0,2,BRDEH,1,1,3
ANTIOQUIA,5,SAN RAFAEL,5667,2019,3,Comunidades,8924,2,0,0,2,THE HALO TRUST,0,0,2
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2014,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2018,4,Comunidades,1160,0,0,0,0,BRDEH,0,0,1
VALLE DEL CAUCA,76,PRADERA,76563,2018,8,Comunidades,9847,0,0,0,0,BRDEH,1,1,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2012,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2018,6,Comunidades,11315,0,0,0,0,BRDEH,1,1,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2018,3,Comunidades,8136,0,0,0,0,ARMADA NACIONAL,0,0,1
BOLIVAR,13,CORDOBA,13212,2016,9,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2012,9,Comunidades,3822,0,0,0,0,BRDEH,0,1,0
META,50,LEJANIAS,50400,2018,5,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,4,Comunidades,1399,0,0,0,0,BRDEH,21,1,0
META,50,SAN JUAN DE ARAMA,50683,2018,12,Comunidades,0,0,0,0,0,THE HALO TRUST,4,0,0
TOLIMA,73,MARIQUITA,73443,2018,2,Comunidades,0,0,0,0,0,BRDEH,9,0,0
META,50,VISTAHERMOSA,50711,2017,6,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2013,11,Comunidades,0,0,0,0,0,THE HALO TRUST,3,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,MONTANITA,18410,2017,10,Comunidades,1238,0,0,0,0,BRDEH,1,1,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2018,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2017,12,Comunidades,1690,0,1,0,1,THE HALO TRUST,3,0,1
ANTIOQUIA,5,GRANADA,5313,2013,7,Comunidades,2402,0,0,0,0,BRDEH,3,1,0
PUTUMAYO,86,ORITO,86320,2018,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
HUILA,41,ALGECIRAS,41020,2017,12,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
META,50,VISTAHERMOSA,50711,2010,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,PUERTO RICO,18592,2017,3,Comunidades,0,0,1,0,1,BRDEH,4,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2017,7,Comunidades,1944,0,1,0,1,BRDEH,0,0,2
TOLIMA,73,PLANADAS,73555,2019,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,COCORNA,5197,2014,4,Comunidades,0,2,0,0,2,BRDEH,15,0,0
BOLIVAR,13,ZAMBRANO,13894,2013,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,CHAPARRAL,73168,2017,3,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
CALDAS,17,SAMANA,17662,2013,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
NARINO,52,IPIALES,52356,2019,5,Comunidades,1883,0,0,0,0,THE HALO TRUST,1,0,1
META,50,MESETAS,50330,2017,7,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2017,8,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,5,Comunidades,12920,0,0,0,0,BRDEH,0,1,0
CAQUETA,18,MONTANITA,18410,2018,3,Comunidades,1412,0,0,2,2,BRDEH,2,1,0
ANTIOQUIA,5,GRANADA,5313,2012,7,Comunidades,9600,5,0,0,5,BRDEH,3,3,2
ANTIOQUIA,5,GRANADA,5313,2012,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
PUTUMAYO,86,ORITO,86320,2017,11,Comunidades,0,0,0,0,0,BRDEH,5,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,4,Comunidades,0,0,0,0,0,DDG,2,0,0
CAUCA,19,CAJIBIO,19130,2018,4,Comunidades,922,0,0,0,0,HANDICAP INTERNATIONAL,0,0,1
CAUCA,19,CALOTO,19142,2017,4,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2019,2,Comunidades,2528,0,0,0,0,BRDEH,0,1,0
SUCRE,70,COLOSO,70204,2018,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
META,50,LEJANIAS,50400,2018,6,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
BOLIVAR,13,ZAMBRANO,13894,2013,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,ALGECIRAS,41020,2019,3,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
CALDAS,17,SAMANA,17662,2015,11,Comunidades,20972,7,0,0,7,BRDEH,1,1,3
ANTIOQUIA,5,COCORNA,5197,2015,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PRADO,73563,2018,2,Comunidades,0,0,2,0,2,BRDEH,22,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,10,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2016,7,Comunidades,0,0,0,0,0,BRDEH,6,0,0
ANTIOQUIA,5,NARINO,5483,2014,7,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SABANALARGA,5628,2017,12,Comunidades,3295,0,0,0,0,BRDEH,0,1,0
CALDAS,17,SAMANA,17662,2014,7,Comunidades,29672,20,0,0,20,BRDEH,0,3,2
META,50,EL DORADO,50270,2010,6,Comunidades,697,1,0,0,1,BRDEH,0,1,0
TOLIMA,73,CHAPARRAL,73168,2018,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2018,8,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
SANTANDER,68,BARRANCABERMEJA,68081,2017,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0
SUCRE,70,COLOSO,70204,2016,8,Comunidades,0,0,0,0,0,ARMADA NACIONAL,3,0,0
CUNDINAMARCA,25,QUETAME,25594,2018,2,Comunidades,0,0,0,0,0,BRDEH,5,0,0
NARINO,52,IPIALES,52356,2017,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAUCA,19,MIRANDA,19455,2018,11,Comunidades,490,0,0,3,3,THE HALO TRUST,0,0,1
CUNDINAMARCA,25,VILLAGOMEZ,25871,2018,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0
VALLE DEL CAUCA,76,FLORIDA,76275,2019,5,Comunidades,907,0,0,0,0,BRDEH,0,0,1
CAQUETA,18,MONTANITA,18410,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
HUILA,41,ALGECIRAS,41020,2017,11,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
ANTIOQUIA,5,CONCEPCION,5206,2017,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAQUETA,18,FLORENCIA,18001,2017,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2013,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,SAN AGUSTIN,41668,2018,10,Comunidades,0,0,0,0,0,BRDEH,36,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2014,5,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
ANTIOQUIA,5,NARINO,5483,2013,11,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SANTUARIO,5697,2019,4,Comunidades,0,0,0,0,0,BRDEH,12,0,0
SANTANDER,68,MATANZA,68444,2018,9,Comunidades,590,1,0,0,1,BRDEH,0,1,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,RIOBLANCO,73616,2017,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0
NARINO,52,IPIALES,52356,2018,1,Comunidades,0,0,0,0,0,BRDEH,3,0,0
CALDAS,17,SAMANA,17662,2018,7,Comunidades,0,0,0,1,1,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2012,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,NEIVA,41001,2007,6,Bases Militares,2855,63,1,0,64,BRDEH,0,0,1
CALDAS,17,SAMANA,17662,2017,12,Comunidades,2718,0,0,0,0,BRDEH,0,1,0
ANTIOQUIA,5,SAN LUIS,5660,2019,2,Comunidades,17858,6,0,0,6,BRDEH,0,0,1
ANTIOQUIA,5,COCORNA,5197,2014,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,1,Comunidades,0,0,0,0,0,THE HALO TRUST,18,0,0
PUTUMAYO,86,PUERTO ASIS,86568,2018,10,Comunidades,0,1,0,0,1,CAMPANA COLOMBIANA CONTRA MINAS,2,0,0
CALDAS,17,PENSILVANIA,17541,2019,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,PUERTO ASIS,86568,2018,7,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,8,0,0
TOLIMA,73,CHAPARRAL,73168,2017,9,Comunidades,0,0,0,0,0,THE HALO TRUST,7,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2015,1,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
TOLIMA,73,PLANADAS,73555,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2017,11,Comunidades,8651,0,0,0,0,BRDEH,0,1,1
CASANARE,85,CHAMEZA,85015,2017,11,Comunidades,0,0,0,0,0,BRDEH,4,0,0
TOLIMA,73,RIOBLANCO,73616,2017,1,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,3,0,0
TOLIMA,73,RIOBLANCO,73616,2017,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2009,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2014,6,Comunidades,23000,0,0,0,0,BRDEH,10,1,0
CAQUETA,18,FLORENCIA,18001,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,BELEN DE LOS ANDAQUIES,18094,2019,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
VALLE DEL CAUCA,76,BUGALAGRANDE,76113,2017,12,Comunidades,0,0,0,0,0,BRDEH,6,0,0
TOLIMA,73,PLANADAS,73555,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,4,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,SAN LUIS,5660,2018,8,Comunidades,17455,0,0,0,0,BRDEH,0,2,0
ANTIOQUIA,5,ABEJORRAL,5002,2015,12,Comunidades,0,0,0,0,0,THE HALO TRUST,10,0,0
VALLE DEL CAUCA,76,PALMIRA,76520,2019,3,Comunidades,4804,0,0,0,0,BRDEH,3,1,0
BOLIVAR,13,SAN JACINTO,13654,2016,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2017,1,Comunidades,18758,0,0,0,0,THE HALO TRUST,0,0,4
TOLIMA,73,PLANADAS,73555,2016,12,Comunidades,0,2,31,1,34,THE HALO TRUST,1,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2015,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,EL BAGRE,5250,2006,10,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,BARRANCABERMEJA,68081,2017,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2010,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CUNDINAMARCA,25,PASCA,25535,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2016,10,Comunidades,1207,0,0,0,0,THE HALO TRUST,0,1,0
CAUCA,19,TIMBIO,19807,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CUNDINAMARCA,25,LA PALMA,25394,2019,2,Comunidades,0,0,0,0,0,BRDEH,3,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2011,11,Comunidades,15711,0,0,0,0,BRDEH,9,5,0
ANTIOQUIA,5,ITUANGO,5361,2017,12,Comunidades,7587,13,1,1,15,BRDEH,0,1,1
ANTIOQUIA,5,SAN CARLOS,5649,2010,10,Comunidades,4345,0,0,0,0,BRDEH,3,2,0
CALDAS,17,SAMANA,17662,2012,7,Comunidades,5930,0,0,0,0,BRDEH,8,6,0
META,50,EL DORADO,50270,2009,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2017,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CUNDINAMARCA,25,GUTIERREZ,25339,2019,2,Comunidades,0,0,0,0,0,BRDEH,7,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,4,Comunidades,0,1,0,0,1,ARMADA NACIONAL,1,0,0
META,50,VISTAHERMOSA,50711,2017,8,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CAUCA,19,CALOTO,19142,2018,7,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
TOLIMA,73,PLANADAS,73555,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,5,Comunidades,9058,1,0,0,1,BRDEH,0,1,1
ANTIOQUIA,5,NARINO,5483,2015,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
META,50,LEJANIAS,50400,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
ANTIOQUIA,5,NARINO,5483,2014,6,Comunidades,2942,0,0,0,0,THE HALO TRUST,7,0,2
CAUCA,19,PURACE,19585,2019,5,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
VALLE DEL CAUCA,76,DAGUA,76233,2009,12,Bases Militares,4245,86,0,0,86,BRDEH,0,0,1
META,50,PUERTO CONCORDIA,50450,2019,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,PUERTO RICO,50590,2018,10,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,6,Comunidades,0,0,0,0,0,DDG,1,0,0
TOLIMA,73,RIOBLANCO,73616,2017,12,Comunidades,2177,3,0,0,3,BRDEH,0,0,1
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,9,Comunidades,14806,3,0,0,3,BRDEH,0,2,3
CALDAS,17,SAMANA,17662,2013,9,Comunidades,1570,1,0,0,1,BRDEH,1,1,0
ANTIOQUIA,5,ALEJANDRIA,5021,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2014,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ALEJANDRIA,5021,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2012,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,CONCEPCION,5206,2017,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2010,9,Comunidades,975,2,0,0,2,BRDEH,0,3,0
BOLIVAR,13,ZAMBRANO,13894,2011,9,Comunidades,1683,0,0,0,0,BRDEH,0,1,0
ANTIOQUIA,5,SAN CARLOS,5649,2017,4,Comunidades,6605,2,0,0,2,BRDEH,0,0,2
SANTANDER,68,EL CARMEN,68235,2018,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,ORITO,86320,2017,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,SAN VICENTE,5674,2017,12,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,PUERTO LLERAS,50577,2018,8,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,6,Comunidades,2140,0,0,0,0,ARMADA NACIONAL,2,1,0
VALLE DEL CAUCA,76,PRADERA,76563,2017,7,Comunidades,0,0,2,0,2,THE HALO TRUST,2,0,0
META,50,VISTAHERMOSA,50711,2010,2,Comunidades,2780,2,3,0,5,BRDEH,0,1,1
ANTIOQUIA,5,SAN RAFAEL,5667,2015,6,Comunidades,0,0,0,0,0,THE HALO TRUST,11,0,0
CALDAS,17,SAMANA,17662,2018,3,Comunidades,2030,1,0,0,1,BRDEH,0,0,1
ANTIOQUIA,5,ARGELIA,5055,2018,11,Comunidades,5312,5,0,0,5,THE HALO TRUST,0,0,1
SANTANDER,68,EL CARMEN,68235,2014,3,Comunidades,0,0,0,0,0,BRDEH,12,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2017,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2018,2,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,BRICENO,5107,2016,9,Comunidades,2030,5,0,0,5,BRDEH,0,1,2
CAUCA,19,MIRANDA,19455,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2014,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,MESETAS,50330,2017,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,VISTAHERMOSA,50711,2017,8,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,0,0,0
PUTUMAYO,86,PUERTO ASIS,86568,2017,12,Comunidades,0,2,0,0,2,CAMPANA COLOMBIANA CONTRA MINAS,3,0,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2017,12,Comunidades,4068,0,0,0,0,BRDEH,0,1,0
